xml:id	ref	role	class	type	english	mandarin	gloss	text	after	lemma	normalized	strong	morph	person	number	gender	case	tense	voice	mood	degree	domain	ln	frame	subjref	referent
n48005005007	GAL 5:5!7		noun	common			of righteousness	δικαιοσύνης	 	δικαιοσύνη	δικαιοσύνης	1343	N-GSF		singular	feminine	genitive					034005	34.46			
n48005005008	GAL 5:5!8	v	verb				eagerly await	ἀπεκδεχόμεθα	.	ἀπεκδέχομαι	ἀπεκδεχόμεθα	553	V-PNI-1P	first	plural			present	middlepassive	indicative		025004	25.63	A0:n48005005001 A1:n48005005006		
n48005006001	GAL 5:6!1		prep				In	ἐν	 	ἐν	ἐν	1722	PREP									089020	89.119			
n48005006002	GAL 5:6!2		conj				for	γὰρ	 	γάρ	γάρ	1063	CONJ													
n48005006003	GAL 5:6!3		noun	proper			Christ	Χριστῷ	 	Χριστός	Χριστῷ	5547	N-DSM		singular	masculine	dative					093001	93.387			
n48005006004	GAL 5:6!4		noun	proper			Jesus	Ἰησοῦ	 	Ἰησοῦς	Ἰησοῦ	2424	N-DSM		singular	masculine	dative					093001	93.169a			
n48005006005	GAL 5:6!5		conj				neither	οὔτε	 	οὔτε	οὔτε	3777	CONJ-N									069003	69.9			
n48005006006	GAL 5:6!6		noun	common			circumcision	περιτομή	 	περιτομή	περιτομή	4061	N-NSF		singular	feminine	nominative					053006	53.51			
n48005006007	GAL 5:6!7	o	pron	indefinite			any	τι	 	τὶς	τι	5100	X-ASN		singular	neuter	accusative					092004	92.12			
n48005006008	GAL 5:6!8	v	verb				has power	ἰσχύει	 	ἰσχύω	ἰσχύει	2480	V-PAI-3S	third	singular			present	active	indicative		074	74.9	A0:n48005006006;n48005006010 A1:n48005006007		
n48005006009	GAL 5:6!9		conj				nor	οὔτε	 	οὔτε	οὔτε	3777	CONJ-N									069003	69.9			
n48005006010	GAL 5:6!10		noun	common			uncircumcision	ἀκροβυστία	,	ἀκροβυστία	ἀκροβυστία	203	N-NSF		singular	feminine	nominative					011002	11.52			
n48005006011	GAL 5:6!11		conj				but only	ἀλλὰ	 	ἀλλά	ἀλλά	235	CONJ									089023	89.125			
n48005006012	GAL 5:6!12		noun	common			faith	πίστις	 	πίστις	πίστις	4102	N-NSF		singular	feminine	nominative					031010	31.102			
n48005006013	GAL 5:6!13		prep				through	δι’	 	διά	δι’	1223	PREP									089012	89.76			
n48005006014	GAL 5:6!14		noun	common			love	ἀγάπης	 	ἀγάπη	ἀγάπης	26	N-GSF		singular	feminine	genitive					025003	25.43			
n48005006015	GAL 5:6!15	v	verb				working	ἐνεργουμένη	.	ἐνεργέω	ἐνεργουμένη	1754	V-PMP-NSF		singular	feminine	nominative	present	middle	participle		042001	42.3	A0:n48005006012	n48005006012	
n48005007001	GAL 5:7!1	v	verb				You were running	Ἐτρέχετε	 	τρέχω	Ἐτρέχετε	5143	V-IAI-2P	second	plural			imperfect	active	indicative		041001	41.14	A0:n48005004007	n48005004007	
n48005007002	GAL 5:7!2	adv	adv				well	καλῶς	·	καλῶς	καλῶς	2573	ADV									072002	72.12			
n48005007003	GAL 5:7!3	s	pron	interrogative			Who	τίς	 	τίς	τίς	5101	I-NSM		singular	masculine	nominative					092004	92.14			
n48005007004	GAL 5:7!4	s	pron	personal			you	ὑμᾶς	 	σύ	ὑμᾶς	4771	P-2AP		plural		accusative					092003	92.7			n48005004007
n48005007005	GAL 5:7!5	v	verb				cut into	ἐνέκοψεν	 	ἐγκόπτω	ἐνέκοψεν	1465	V-AAI-3S	third	singular			aorist	active	indicative		013004	13.147	A0:n48005007003 A1:n48005007008		
n48005007006	GAL 5:7!6	adv	noun	common			truth	ἀληθείᾳ	 	ἀλήθεια	ἀληθείᾳ	225	N-DSF		singular	feminine	dative					072001	72.2			
n48005007007	GAL 5:7!7	adv	adv				not	μὴ	 	μή	μή	3361	PRT-N									069002	69.3			
n48005007008	GAL 5:7!8	v	verb				to obey	πείθεσθαι	;	πείθω	πείθεσθαι	3982	V-PPN					present	passive	infinitive		033028	33.301	A1:n48005007004		
n48005008001	GAL 5:8!1		det				[This]	ἡ	 	ὁ	ἡ	3588	T-NSF		singular	feminine	nominative					092004	92.24			
n48005008002	GAL 5:8!2		noun	common			persuasion [is]	πεισμονὴ	 	πεισμονή	πεισμονή	3988	N-NSF		singular	feminine	nominative					033028	33.303			
n48005008003	GAL 5:8!3	adv	adv				not	οὐκ	 	οὐ	οὐκ	3756	PRT-N									069002	69.3			
n48005008004	GAL 5:8!4		prep				of	ἐκ	 	ἐκ	ἐκ	1537	PREP									090003	90.16			
n48005008005	GAL 5:8!5		det				the [One]	τοῦ	 	ὁ	τοῦ	3588	T-GSM		singular	masculine	genitive					092004	92.24			
n48005008006	GAL 5:8!6	v	verb				calling	καλοῦντος	 	καλέω	καλοῦντος	2564	V-PAP-GSM		singular	masculine	genitive	present	active	participle		033029	33.312	A0:n48004014016 A1:n48005008007	n48004014016	
n48005008007	GAL 5:8!7	o	pron	personal			you	ὑμᾶς	.	σύ	ὑμᾶς	4771	P-2AP		plural		accusative					092003	92.7			n48005004007
n48005009001	GAL 5:9!1		adj				A little	μικρὰ	 	μικρός	μικρά	3398	A-NSF		singular	feminine	nominative					059002	59.15			
n48005009002	GAL 5:9!2		noun	common			leaven	ζύμη	 	ζύμη	ζύμη	2219	N-NSF		singular	feminine	nominative					005001	5.11			
n48005009003	GAL 5:9!3		adj				whole	ὅλον	 	ὅλος	ὅλον	3650	A-ASN		singular	neuter	accusative					063001	63.1			
n48005009004	GAL 5:9!4		det				the	τὸ	 	ὁ	τό	3588	T-ASN		singular	neuter	accusative					092004	92.24			
n48005009005	GAL 5:9!5		noun	common			lump	φύραμα	 	φύραμα	φύραμα	5445	N-ASN		singular	neuter	accusative					063003	63.12			
n48005009006	GAL 5:9!6	v	verb				leavens	ζυμοῖ	.	ζυμόω	ζυμοῖ	2220	V-PAI-3S	third	singular			present	active	indicative		005001	5.12	A0:n48005009002 A1:n48005009005		
n48005010001	GAL 5:10!1	s	pron	personal			I	ἐγὼ	 	ἐγώ	ἐγώ	1473	P-1NS		singular		nominative					092001	92.1			n48005002003
n48005010002	GAL 5:10!2	v	verb				am confident	πέποιθα	 	πείθω	πέποιθα	3982	V-2RAI-1S	first	singular			perfect	active	indicative		031009	31.82	A0:n48005010001		
n48005010003	GAL 5:10!3		prep				as to	εἰς	 	εἰς	εἰς	1519	PREP									090006	90.23			
n48005010004	GAL 5:10!4		pron	personal			you	ὑμᾶς	 	σύ	ὑμᾶς	4771	P-2AP		plural		accusative					092003	92.7			n48005004007
n48005010005	GAL 5:10!5		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									089020	89.119			
n48005010006	GAL 5:10!6		noun	common			[the] Lord	Κυρίῳ	 	κύριος	Κυρίῳ	2962	N-DSM		singular	masculine	dative					012001	12.9			
n48005010007	GAL 5:10!7		conj				that	ὅτι	 	ὅτι	ὅτι	3754	CONJ									090006	90.21			
n48005010008	GAL 5:10!8		adj				no	οὐδὲν	 	οὐδείς	οὐδέν	3762	A-ASN-N		singular	neuter	accusative					092004	92.23			
n48005010009	GAL 5:10!9		adj				other	ἄλλο	 	ἄλλος	ἄλλο	243	A-ASN		singular	neuter	accusative					058006	58.36			
n48005010010	GAL 5:10!10	v	verb				mind will you have	φρονήσετε	·	φρονέω	φρονήσετε	5426	V-FAI-2P	second	plural			future	active	indicative		031001	31.1	A0:n48005004007 A1:n48005010009	n48005004007	
n48005010011	GAL 5:10!11		det				The [one]	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			
n48005010012	GAL 5:10!12		conj				however	δὲ	 	δέ	δέ	1161	CONJ													
n48005010013	GAL 5:10!13	v	verb				troubling	ταράσσων	 	ταράσσω	ταράσσων	5015	V-PAP-NSM		singular	masculine	nominative	present	active	participle		025021	25.244	A0:n00000000000 A1:n48005010014		
n48005010014	GAL 5:10!14	o	pron	personal			you	ὑμᾶς	 	σύ	ὑμᾶς	4771	P-2AP		plural		accusative					092003	92.7			n48005004007
n48005010015	GAL 5:10!15	v	verb				will bear	βαστάσει	 	βαστάζω	βαστάσει	941	V-FAI-3S	third	singular			future	active	indicative		090013	90.80	A0:n48005010013 A1:n48005010017		
n48005010016	GAL 5:10!16		det				the	τὸ	 	ὁ	τό	3588	T-ASN		singular	neuter	accusative					092004	92.24			
n48005010017	GAL 5:10!17		noun	common			judgment	κρίμα	,	κρίμα	κρίμα	2917	N-ASN		singular	neuter	accusative					056005	56.30			
n48005010018	GAL 5:10!18	p	pron	relative			whoever	ὅστις	 	ὅστις	ὅστις	3748	R-NSM		singular	masculine	nominative					092004	92.18			
n48005010019	GAL 5:10!19		ptcl				if	ἐὰν	 	ἐάν	ἐάν	1437	COND									071001	71.8			
n48005010020	GAL 5:10!20	vc	verb				he might be	ᾖ	.	εἰμί	ᾖ	1510	V-PAS-3S	third	singular			present	active	subjunctive		013001	13.4		n48005010013	
n48005011001	GAL 5:11!1	s	pron	personal			I	Ἐγὼ	 	ἐγώ	Ἐγώ	1473	P-1NS		singular		nominative					092001	92.1			n48005002003
n48005011002	GAL 5:11!2		conj				now	δέ	,	δέ	δέ	1161	CONJ													
n48005011003	GAL 5:11!3	aux	noun	common			brothers	ἀδελφοί	,	ἀδελφός	ἀδελφοί	80	N-VPM		plural	masculine	vocative					011002	11.23			
n48005011004	GAL 5:11!4		conj				if	εἰ	 	εἰ	εἰ	1487	COND									089010	89.65			
n48005011005	GAL 5:11!5	o	noun	common			circumcision	περιτομὴν	 	περιτομή	περιτομήν	4061	N-ASF		singular	feminine	accusative					053006	53.51			
n48005011006	GAL 5:11!6	adv	adv				still	ἔτι	 	ἔτι	ἔτι	2089	ADV									067006	67.128			
n48005011007	GAL 5:11!7	v	verb				proclaim	κηρύσσω	,	κηρύσσω	κηρύσσω	2784	V-PAI-1S	first	singular			present	active	indicative		033019	33.256	A0:n48005011001 A1:n48005011005		
n48005011008	GAL 5:11!8	adv	pron	interrogative			why	τί	 	τίς	τί	5101	I-ASN		singular	neuter	accusative					092004	92.15			
n48005011009	GAL 5:11!9	adv	adv				still	ἔτι	 	ἔτι	ἔτι	2089	ADV									067006	67.128			
n48005011010	GAL 5:11!10	v	verb				am I persecuted	διώκομαι	;	διώκω	διώκομαι	1377	V-PPI-1S	first	singular			present	passive	indicative		039009	39.45	A1:n48005002003	n48005002003	
n48005011011	GAL 5:11!11		conj				In that case	ἄρα	 	ἄρα	ἄρα	686	PRT									089008	89.46			
n48005011012	GAL 5:11!12	v	verb				has been abolished	κατήργηται	 	καταργέω	κατήργηται	2673	V-RPI-3S	third	singular			perfect	passive	indicative		076	76.26	A1:n48005011014		
n48005011013	GAL 5:11!13		det				the	τὸ	 	ὁ	τό	3588	T-NSN		singular	neuter	nominative					092004	92.24			
n48005011014	GAL 5:11!14		noun	common			offense	σκάνδαλον	 	σκάνδαλον	σκάνδαλον	4625	N-NSN		singular	neuter	nominative					025016	25.181			
n48005011015	GAL 5:11!15		det				of the	τοῦ	 	ὁ	τοῦ	3588	T-GSM		singular	masculine	genitive					092004	92.24			
n48005011016	GAL 5:11!16		noun	common			cross	σταυροῦ	.	σταυρός	σταυροῦ	4716	N-GSM		singular	masculine	genitive					006006	6.27			
n48005012001	GAL 5:12!1	v	verb				I wish	Ὄφελον	 	ὄφελον	Ὄφελον	3785	V-2AAI-1S	first	singular			aorist	active	indicative		071004	71.28	A0:n48005002003	n48005002003	
n48005012002	GAL 5:12!2	adv	adv				also	καὶ	 	καί	καί	2532	CONJ													
n48005012003	GAL 5:12!3	v	verb				will emasculate themselves	ἀποκόψονται	 	ἀποκόπτω	ἀποκόψονται	609	V-FMI-3P	third	plural			future	middle	indicative		019002	19.18	A0:n48005012005		
n48005012004	GAL 5:12!4		det				those	οἱ	 	ὁ	οἱ	3588	T-NPM		plural	masculine	nominative					092004	92.24			
n48005012005	GAL 5:12!5	v	verb				upsetting	ἀναστατοῦντες	 	ἀναστατόω	ἀναστατοῦντες	387	V-PAP-NPM		plural	masculine	nominative	present	active	participle		039007	39.41	A0:n48002004005 A1:n48005012006	n48002004005	
n48005012006	GAL 5:12!6	o	pron	personal			you	ὑμᾶς	.	σύ	ὑμᾶς	4771	P-2AP		plural		accusative					092003	92.7			n48005011003
n48005013001	GAL 5:13!1	s	pron	personal			You	Ὑμεῖς	 	σύ	Ὑμεῖς	4771	P-2NP		plural		nominative					092003	92.7			n48005011003
n48005013002	GAL 5:13!2		conj				for	γὰρ	 	γάρ	γάρ	1063	CONJ									089007	89.23			
n48005013003	GAL 5:13!3		prep				to	ἐπ’	 	ἐπί	ἐπ’	1909	PREP									089009	89.60			
n48005013004	GAL 5:13!4		noun	common			freedom	ἐλευθερίᾳ	 	ἐλευθερία	ἐλευθερίᾳ	1657	N-DSF		singular	feminine	dative					037010	37.133			
n48005013005	GAL 5:13!5	v	verb				were called	ἐκλήθητε	,	καλέω	ἐκλήθητε	2564	V-API-2P	second	plural			aorist	passive	indicative		033029	33.312	A1:n48005013001		
n48005013006	GAL 5:13!6	aux	noun	common			brothers	ἀδελφοί	·	ἀδελφός	ἀδελφοί	80	N-VPM		plural	masculine	vocative					011002	11.23			
n48005013007	GAL 5:13!7		adj				but	μόνον	 	μόνος	μόνον	3440	ADV		singular	neuter	accusative									
n48005013008	GAL 5:13!8		adv				not	μὴ	 	μή	μή	3361	PRT-N									069002	69.3			
n48005013009	GAL 5:13!9		det				the	τὴν	 	ὁ	τήν	3588	T-ASF		singular	feminine	accusative					092004	92.24			
n48005013010	GAL 5:13!10		noun	common			freedom	ἐλευθερίαν	 	ἐλευθερία	ἐλευθερίαν	1657	N-ASF		singular	feminine	accusative					037010	37.133			
n48005013011	GAL 5:13!11		prep				for	εἰς	 	εἰς	εἰς	1519	PREP									089009	89.57			
n48005013012	GAL 5:13!12		noun	common			an opportunity	ἀφορμὴν	 	ἀφορμή	ἀφορμήν	874	N-ASF		singular	feminine	accusative					022007	22.46			
n48005013013	GAL 5:13!13		det				to the	τῇ	 	ὁ	τῇ	3588	T-DSF		singular	feminine	dative					092004	92.24			
n48005013014	GAL 5:13!14		noun	common			flesh	σαρκί	,	σάρξ	σαρκί	4561	N-DSF		singular	feminine	dative					026	26.7			
n48005013015	GAL 5:13!15		conj				Rather	ἀλλὰ	 	ἀλλά	ἀλλά	235	CONJ									089023	89.125			
n48005013016	GAL 5:13!16		prep				through	διὰ	 	διά	διά	1223	PREP									089012	89.76			
n48005013017	GAL 5:13!17		det				-	τῆς	 	ὁ	τῆς	3588	T-GSF		singular	feminine	genitive					092004	92.24			
n48005013018	GAL 5:13!18		noun	common			love	ἀγάπης	 	ἀγάπη	ἀγάπης	26	N-GSF		singular	feminine	genitive					025003	25.43			
n48005013019	GAL 5:13!19	v	verb				serve	δουλεύετε	 	δουλεύω	δουλεύετε	1398	V-PAM-2P	second	plural			present	active	imperative		035002	35.27	A0:n48005013006 A1:n48005013020	n48005013006	
n48005013020	GAL 5:13!20	o	pron	personal			one another	ἀλλήλοις	.	ἀλλήλων	ἀλλήλοις	240	C-DPM		plural	masculine	dative					092005	92.26			n48005013006
n48005014001	GAL 5:14!1		det				-	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			
n48005014002	GAL 5:14!2		conj				For	γὰρ	 	γάρ	γάρ	1063	CONJ									089007	89.23			
n48005014003	GAL 5:14!3		adj				the entire	πᾶς	 	πᾶς	πᾶς	3956	A-NSM		singular	masculine	nominative					059003	59.23			
n48005014004	GAL 5:14!4		noun	common			Law	νόμος	 	νόμος	νόμος	3551	N-NSM		singular	masculine	nominative					033005	33.55			
n48005014005	GAL 5:14!5		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									090002	90.10			
n48005014006	GAL 5:14!6		adj				one	ἑνὶ	 	εἷς	ἑνί	1520	A-DSM		singular	masculine	dative					060002	60.10			
n48005014007	GAL 5:14!7		noun	common			word	λόγῳ	 	λόγος	λόγῳ	3056	N-DSM		singular	masculine	dative					033006	33.98			
n48005014008	GAL 5:14!8	v	verb				is fulfilled	πεπλήρωται	,	πληρόω	πεπλήρωται	4137	V-RPI-3S	third	singular			perfect	passive	indicative		033010	33.144	A1:n48005014004		
n48005014009	GAL 5:14!9		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									090002	90.10			
n48005014010	GAL 5:14!10		det				this	τῷ	 	ὁ	τῷ	3588	T-DSM		singular	masculine	dative					092004	92.24			
n48005014011	GAL 5:14!11	v	verb				You shall love	Ἀγαπήσεις	 	ἀγαπάω	Ἀγαπήσεις	25	V-FAI-2S	second	singular			future	active	indicative		025003	25.43	A0:n00000000000 A1:n48005014013		
n48005014012	GAL 5:14!12		det				the	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n48005014013	GAL 5:14!13		adv				neighbor	πλησίον	 	πλησίον	πλησίον	4139	ADV									011003	11.89			
n48005014014	GAL 5:14!14		pron	personal			of you	σου	 	σύ	σου	4771	P-2GS		singular		genitive					092003	92.6			
n48005014015	GAL 5:14!15		conj				as	ὡς	 	ὡς	ὡς	5613	ADV									064	64.12			
n48005014016	GAL 5:14!16	o	pron	personal			yourself	σεαυτόν	.	σεαυτοῦ	σεαυτόν	4572	F-2ASM		singular	masculine	accusative					092003	92.10			
n48005015001	GAL 5:15!1		conj				If	εἰ	 	εἰ	εἰ	1487	COND									089010	89.65			
n48005015002	GAL 5:15!2		conj				however	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
n48005015003	GAL 5:15!3	o	pron	personal			one another	ἀλλήλους	 	ἀλλήλων	ἀλλήλους	240	C-APM		plural	masculine	accusative					092005	92.26			n48005013006
n48005015004	GAL 5:15!4		verb				you bite	δάκνετε	 	δάκνω	δάκνετε	1143	V-PAI-2P	second	plural			present	active	indicative		020002	20.26	A0:n48005013006 A1:n48005015003	n48005013006	
n48005015005	GAL 5:15!5		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n48005015006	GAL 5:15!6		verb				devour	κατεσθίετε	,	κατεσθίω	κατεσθίετε	2719	V-PAI-2P	second	plural			present	active	indicative		020003	20.45	A0:n48005013006 A1:n48005015003	n48005013006	
n48005015007	GAL 5:15!7	v	verb				take heed	βλέπετε	 	βλέπω	βλέπετε	991	V-PAM-2P	second	plural			present	active	imperative		027006	27.58	A0:n48005013006	n48005013006	
n48005015008	GAL 5:15!8		conj				lest	μὴ	 	μή	μή	3361	PRT-N									089009	89.62			
n48005015009	GAL 5:15!9		prep				by	ὑπ’	 	ὑπό	ὑπ’	5259	PREP									090001	90.1			
n48005015010	GAL 5:15!10		pron	personal			one another	ἀλλήλων	 	ἀλλήλων	ἀλλήλων	240	C-GPM		plural	masculine	genitive					092005	92.26			n48005013006
n48005015011	GAL 5:15!11	v	verb				you might be consumed	ἀναλωθῆτε	.	ἀναλίσκω	ἀναλωθῆτε	355	V-APS-2P	second	plural			aorist	passive	subjunctive		020003	20.47	A1:n48005013006	n48005013006	
n48005016001	GAL 5:16!1	v	verb				I say	Λέγω	 	λέγω	Λέγω	3004	V-PAI-1S	first	singular			present	active	indicative		033006	33.69	A0:n48005002003	n48005002003	
n48005016002	GAL 5:16!2		conj				now	δέ	,	δέ	δέ	1161	CONJ									089023	89.124			
n48005016003	GAL 5:16!3	adv	noun	common			by [the] Spirit	Πνεύματι	 	πνεῦμα	Πνεύματι	4151	N-DSN		singular	neuter	dative					012001	12.18			
n48005016004	GAL 5:16!4	v	verb				walk	περιπατεῖτε	 	περιπατέω	περιπατεῖτε	4043	V-PAM-2P	second	plural			present	active	imperative		041001	41.11	A0:n48005013006	n48005013006	
n48005016005	GAL 5:16!5		conj				and	καὶ	 	καί	καί	2532	CONJ													
n48005016006	GAL 5:16!6		noun	common			[the] desire	ἐπιθυμίαν	 	ἐπιθυμία	ἐπιθυμίαν	1939	N-ASF		singular	feminine	accusative					025002	25.20			
n48005016007	GAL 5:16!7		noun	common			[of the] flesh	σαρκὸς	 	σάρξ	σαρκός	4561	N-GSF		singular	feminine	genitive					026	26.7			
